Cnt,Particle,Generation,Kpx,Kpa,Kda,MaxAngle, Overshoot, J
1690,10,25,10.528858,0.375645,0.000108,9.552835,8.419908,37.758921
1691,11,25,8.514343,0.451797,0,8.332086,10.77304,40.958148
1692,12,25,6.243641,0.363781,0.001569,5.636536,0.744539,46.473109
1693,13,25,7.792002,0.797892,0.009755,7.444726,30.6111,55.690373
1694,14,25,94.240741,17.18904,1.264897,22.104901,15.239502,71.281189
1695,15,25,6.811936,0.415907,0.000859,6.554431,4.408954,42.82888
1696,16,25,100,0.496929,0,22.104901,14.76641,64.979014
1697,17,25,12.650967,3.37537,0.101587,9.318468,35.076725,67.358121
1698,18,25,10.499616,0.214461,0,7.657278,0.004414,46.296842
1699,19,25,100,53.725417,0.353192,22.104901,17.662618,88.224954
1700,20,25,14.32396,0.316216,0,11.743545,8.334887,34.889529
1701,21,25,6.267914,0.338186,0,5.667831,0.156501,48.558033
1702,22,25,8.782996,0.350129,0,7.972657,3.534271,39.348063
1703,23,25,8.622229,0.486796,0.285571,3.017431,0,102.960479
1704,24,25,3.316006,0.586724,0.000261,3.716448,3.52811,57.191961
1705,25,25,8.352974,0.366647,0,7.730881,4.01229,39.948588
1706,26,25,8.694643,0.360662,0,7.982644,4.145613,39.412552
1707,27,25,7.073978,0.360994,0,6.526364,1.697141,43.270507
1708,28,25,8.010598,0,0,0.055351,0,3608.188443
1709,29,25,39.637558,16.464262,1.311869,20.538305,16.592265,55.479683
1710,30,25,21.732666,0.211305,0.135193,5.623915,0.38711,49.465533
1711,31,25,8.372139,0.364011,0,7.72839,3.859371,39.933568
1712,32,25,6.273083,0.338415,0,5.673737,0.163224,48.502697
1713,33,25,3.937343,60.682573,0.516099,4.986197,31.746578,81.777618
1714,34,25,6.381205,0.342984,0,5.795885,0.31127,47.430261
1715,35,25,8.965205,0.295198,0.001772,7.391212,0.54148,40.974997
1716,36,25,8.495739,0.361259,0,7.815145,3.867543,39.738418
1717,37,25,8.651358,0.33631,0,7.753262,2.425773,39.856106
1718,38,25,18.405791,0.404807,0.000426,14.611932,14.90345,37.194463
1719,39,25,8.623919,0.26982,0,7.041679,0.006087,44.871839
1720,40,25,6.478602,0.360688,0,5.981142,0.935849,45.607901
1721,41,25,7.783604,0.458958,0,7.756636,9.658717,41.745319
1722,42,25,6.52104,0.3313,0,5.849452,0.16158,47.793343
1723,43,25,7.464918,0.365088,0,6.912531,2.486449,41.949233
1724,44,25,9.388657,0.401838,0,8.819966,8.594503,39.06767
1725,45,25,8.458778,0.356532,0,7.745791,3.481251,39.851226
1726,46,25,9.734206,0.337538,0.000279,8.633972,3.991023,38.022924
1727,47,25,7.516293,0.481784,0,7.609041,10.681866,42.568041
1728,48,25,6.535511,0.333149,0.000019,5.871704,0.198969,47.52108
1729,49,25,8.881874,0.3427,0,8.00462,3.163275,39.270513
1730,50,25,56.213996,4.684966,0,22.104901,17.394825,74.41561
1731,51,25,4.586315,0.591639,0,5.150208,8.753515,50.192236
1732,52,25,4.747193,0.926116,0,5.839067,26.427859,60.879343
1733,53,25,27.144269,58.32274,0.482795,19.761602,24.071657,67.909778
1734,54,25,6.013597,0.197146,0,4.23721,0,81.987982
1735,55,25,13.46783,23.506945,0.818384,9.673498,27.234901,61.650822
1736,56,25,11.190957,49.274445,0.940083,9.617189,35.149298,67.672667
1737,57,25,45.432785,21.066697,0.125393,22.104901,17.691775,69.534308
1738,58,25,0,2.138736,0.807361,0.745369,0,3624.759443
1739,59,25,8.781146,0.342386,0,7.914086,3.000881,39.459603
1740,60,25,37.89849,16.963059,1.211608,20.270418,17.604363,55.965917
1741,61,25,11.636551,0.712551,0,11.187063,26.854158,49.43616
1742,62,25,0,0.705215,0.011894,0.059722,0,3607.013684
1743,63,25,18.427882,0,0.686177,3.872578,0,2938.785768
1744,64,25,24.670948,2.557114,1.80323,6.002085,0,64.12038
1745,65,25,9.291168,0.395637,0,8.703798,7.905353,39.014058
1746,66,25,19.439569,8.632467,0.215696,14.009564,23.737069,59.933276
1747,67,25,12.691717,0.356859,0,10.993323,10.136161,36.491293
1748,68,25,8.306103,0.381218,0,7.790969,4.974219,39.990515
1749,69,25,9.524037,0.143958,0,5.638141,0,71.792291
1750,0,26,8.261869,0.371124,0,7.682737,4.173633,40.082033
1751,1,26,14.131482,1.539861,0.736593,4.557806,0,75.434794
1752,2,26,30.401801,38.957962,0.466798,20.788804,23.453821,66.615651
1753,3,26,9.073579,0.393934,0.003202,7.975483,7.162473,39.127015
1754,4,26,6.005619,0.261154,0.00956,4.293961,0,63.509315
1755,5,26,8.619942,0.32641,0,7.644316,1.794385,40.241592
1756,6,26,9.411592,0.380216,0,8.707025,6.875492,38.645217
1757,7,26,8.789717,0.357077,0,8.035834,4.039106,39.280591
1758,8,26,6.69986,0.288781,0,5.677251,0.004212,52.452467
1759,9,26,10.501112,13.048039,0.086133,9.641415,43.894775,77.640134
1760,10,26,9.724404,0.361448,0.00017,8.813891,5.875146,38.113646
1761,11,26,7.899452,0.271035,0,6.475308,0.005691,48.107176
1762,12,26,6.764656,0.357404,0.001805,6.037113,1.072646,44.518423
1763,13,26,1.74525,0.860877,0.032224,1.976778,4.43738,74.401592
1764,14,26,0,40.81168,0.133905,2.335173,0,3722.250958
1765,15,26,9.347093,0.37002,0,8.592029,5.946801,38.582541
1766,16,26,7.302199,0.008043,0,0.427237,0,2292.811363
1767,17,26,11.469757,12.915762,0.706144,7.98987,27.806058,56.656599
1768,18,26,9.080861,0.299727,0,7.775294,0.875746,40.38034
1769,19,26,46.456509,29.299059,0.341146,22.104901,18.624,70.724779
1770,20,26,6.085578,0.143073,0,3.61037,0,109.702581
1771,21,26,8.592313,0.342933,0,7.752132,2.771216,39.821357
1772,22,26,8.84033,0.343744,0,7.976251,3.17512,39.328618
1773,23,26,7.670951,5.585461,0.56624,5.071725,46.153588,71.035785
1774,24,26,8.915679,0.597261,0,9.050696,22.206003,46.593959
1775,25,26,8.797938,0.358095,0,8.0512,4.126359,39.262174
1776,26,26,8.996849,0.338094,0,8.069128,3.009635,39.139085
1777,27,26,9.088271,0.405831,0,8.594318,8.341437,39.386401
1778,28,26,9.591951,0.374888,0,8.81714,6.757587,38.404938
1779,29,26,13.720858,12.773198,1.311969,8.111326,18.889814,45.549171
1780,30,26,75.782362,0.633239,0.671368,9.840614,0,66.306294
1781,31,26,9.116555,0.336076,0,8.155986,3.037296,38.9637
1782,32,26,8.800387,0.38151,0,8.217621,5.882731,39.309035
1783,33,26,5.574338,0,0.352911,2.33486,0,3277.187498
1784,34,26,8.695881,0.392234,0,8.195902,6.518377,39.541261
1785,35,26,8.865007,0.319209,0,7.791048,1.662722,39.941687
1786,36,26,8.590275,0.364639,0,7.922946,4.261826,39.561358
1787,37,26,8.77555,0.34496,0,7.928589,3.165134,39.426763
1788,38,26,6.438522,0.112855,0.000169,3.301894,0,131.889155
1789,39,26,8.694783,0.329191,0,7.73289,2.046726,39.970852
1790,40,26,8.866895,0.464138,0,8.651668,12.507027,41.141231
1791,41,26,8.140787,0.306991,0,7.057729,0.476462,42.753558
1792,42,26,9.049866,0.333108,0,8.074645,2.747301,39.135002
1793,43,26,8.642983,0.381352,0,8.082506,5.58803,39.509205
1794,44,26,0,0.373731,0,0.06154,0,3607.909193
1795,45,26,8.620404,0.355237,0,7.875672,3.642805,39.575376
1796,46,26,11.848797,0.233002,0.000127,8.944763,0.048447,39.334937
1797,47,26,9.122996,0,0,0.055351,0,3608.188443
1798,48,26,7.904827,0.379359,0.000032,7.413724,4.125745,40.69116
1799,49,26,8.234509,0.388805,0,7.776297,5.398167,40.121766
1800,50,26,59.318967,7.661572,0.448866,22.104901,16.888409,63.744845
1801,51,26,6.662336,0.34255,0,6.043344,0.504903,46.016555
1802,52,26,0.266332,1.20822,0,0.386852,0,415.173119
1803,53,26,28.53456,27.91282,0.338406,20.089809,24.652031,66.52538
1804,54,26,9.805713,0.241288,0,7.575663,0.005659,44.345296
1805,55,26,10.808584,66.821181,0.371856,10.742832,28.901007,67.96746
1806,56,26,8.869809,46.6261,0.36502,8.476789,33.928231,72.162555
1807,57,26,40.587822,84.484729,0.547392,22.104901,18.503181,69.507406
1808,58,26,88.504883,2.14541,0.395595,22.104901,9.858167,55.411289
1809,59,26,8.820837,0.343848,0,7.960102,3.154226,39.361774
1810,60,26,17.697519,11.315577,0.970415,10.46047,17.137171,47.713519
1811,61,26,1.542996,0.294691,0,1.35164,0,238.885872
1812,62,26,1.355541,0.695836,0.008987,1.507779,0,101.815819
1813,63,26,14.469092,33.186475,0,13.002718,27.28529,70.716044
1814,64,26,8.131106,12.300703,1.64614,4.589148,10.375474,56.997459
1815,65,26,8.988586,0.333675,0,8.026042,2.704277,39.238607
1816,66,26,100,7.451926,0.522669,22.104901,16.539513,77.219105
1817,67,26,1.391268,0.373626,0,1.332932,0,195.706535
1818,68,26,8.518409,0.3782,0,7.956852,5.132401,39.665748
1819,69,26,8.777688,0.356192,0,8.018283,3.955826,39.305132
1820,0,27,8.826518,0.355935,0,8.058067,4.014861,39.229012
1821,1,27,14.999712,12.587483,0.654917,10.093594,26.108462,59.734737
1822,2,27,33.526842,0,0.190514,4.501659,0,3097.970487
1823,3,27,7.780694,0.228825,0.001841,5.718507,0,56.579441
1824,4,27,8.723811,0.95781,0.000942,9.133612,37.587038,63.134826
1825,5,27,8.53668,0.36531,0,7.881347,4.220972,39.645165
1826,6,27,8.336183,0.388278,0,7.861281,5.547782,39.97162
1827,7,27,8.724505,0.345047,0,7.884148,3.09894,39.520048
1828,8,27,9.078834,0.323084,0,8.010872,2.135112,39.336135
1829,9,27,13.997019,5.07148,0.166421,9.907149,28.864759,60.568235
1830,10,27,7.474818,0.355955,0.000744,6.768855,1.953529,42.166746
1831,11,27,7.982939,0.330203,0,7.121771,1.278576,41.779286
1832,12,27,8.17219,0.341628,0,7.372812,2.119556,40.80165
1833,13,27,1.566851,0.648432,0,1.838431,0,94.811671
1834,14,27,51.330215,57.897386,1.491917,22.104901,18.759099,69.429428
1835,15,27,6.893451,0.374416,0,6.451041,2.126582,43.381354
1836,16,27,0,0.155323,0,0.054017,0,3608.253075
1837,17,27,10.523035,5.455455,0,10.742832,31.222945,72.076833
1838,18,27,8.838767,0.321094,0,7.785961,1.74066,39.92889
1839,19,27,17.053282,38.800119,0.72208,13.002718,30.763506,65.039422
1840,20,27,10.096018,0.339447,0,8.997043,4.68799,37.59481
1841,21,27,8.827154,0.359491,0,8.087715,4.275526,39.211323
1842,22,27,8.846063,0.343106,0,7.976584,3.139663,39.32787
1843,23,27,3.367461,5.932851,0.270716,3.062416,18.637844,70.866573
1844,24,27,3.461204,0.54142,0.000145,3.756571,2.220185,56.986198
1845,25,27,8.12063,0.378493,0,7.60746,4.447329,40.298983
1846,26,27,8.804907,0.371493,0,8.154606,5.128717,39.244997
1847,27,27,7.862893,0.364217,0,7.268948,3.054299,40.973979
1848,28,27,11.864197,0.21044,0,8.551129,0.005206,42.59916
1849,29,27,30.621883,51.55864,1.677402,19.761602,22.289796,62.115261
1850,30,27,0,1.202284,0.551846,0.681087,0,3604.358696
1851,31,27,8.467791,0.41641,0,8.126408,7.942283,40.159687
1852,32,27,8.408788,0.330926,0,7.498572,1.801077,40.586792
1853,33,27,3.909674,90.301975,0.295763,4.986197,20.098757,79.829792
1854,34,27,8.354109,0.322659,0,7.382197,1.303345,41.086319
1855,35,27,8.745404,0.381337,0,8.169656,5.770492,39.376432
1856,36,27,8.594131,0.374219,0,7.995655,4.970464,39.546184
1857,37,27,8.67075,0.356362,0,7.927857,3.800237,39.479573
1858,38,27,17.542584,0.345594,0.000578,13.756124,12.118442,35.509956
1859,39,27,8.590006,0.355524,0,7.85189,3.615537,39.62548
1860,40,27,7.317915,0.288493,0,6.188169,0.006008,48.649715
1861,41,27,8.744562,0.44005,0,8.468391,10.359402,40.476107
1862,42,27,7.588605,0.351538,0,6.9214,1.903647,42.025628
1863,43,27,7.346041,0.344143,0,6.659814,1.230957,43.117174
1864,44,27,13.859651,0.369078,0,11.834389,13.027035,36.904146
1865,45,27,8.854905,0.345442,0,8.001149,3.314158,39.279913
1866,46,27,11.175261,0.255141,0.000275,8.794406,0.3406,38.563437
1867,47,27,13.02504,0.012623,0,1.140246,0,1070.579918
1868,48,27,9.274362,0.366688,0.00002,8.507872,5.556978,38.634247
1869,49,27,8.529349,0.331362,0,7.607086,1.972422,40.279135
1870,50,27,48.184824,2.684786,0.929765,13.425714,0,45.463271
1871,51,27,7.639921,0.317666,0,6.724049,0.481807,43.761073
1872,52,27,2.604004,0.731168,0,3.146139,6.101457,62.909124
1873,53,27,40.188287,67.329018,1.459924,22.104901,20.033532,70.142799
1874,54,27,10.133618,0.321913,0,8.878487,3.372897,37.611232
1875,55,27,14.385187,8.153181,0.399546,9.983021,27.706545,58.203726
1876,56,27,8.978249,43.181299,0,9.617189,38.115052,77.727082
1877,57,27,8.465661,0,0.347512,2.817893,0,3037.571609
1878,58,27,42.757916,7.463144,0.60192,22.104901,14.92274,56.905742
1879,59,27,8.824806,0.343994,0,7.964598,3.169886,39.352534
1880,60,27,46.427435,5.149012,0,22.104901,16.968996,72.173134
1881,61,27,11.294133,0.882412,0,11.060868,29.677177,54.665755
1882,62,27,1.871136,0.332494,0,1.716308,0,155.797368
1883,63,27,8.33094,21.926682,0.241843,8.476789,48.537265,81.586363
1884,64,27,35.593371,7.234782,0,22.104901,16.261073,69.360231
1885,65,27,8.042895,0.227532,0,6.059711,0,55.205003
1886,66,27,85.929981,11.976635,0.140857,22.104901,18.244689,86.695134
1887,67,27,2.165611,0.346088,0,2.009615,0,127.092362
1888,68,27,8.911519,0.376842,0,8.280696,5.721225,39.136225
1889,69,27,10.216444,0.284407,0,8.523412,1.032338,38.586991
1890,0,28,7.877895,0.37437,0,7.3581,3.743916,40.792371
1891,1,28,18.599997,1.117233,0.892396,4.389687,0,128.143942
1892,2,28,41.028954,3.573217,0.738783,15.26721,2.409824,39.581611
1893,3,28,8.017661,0.358999,0.000648,7.287294,2.927889,40.693903
1894,4,28,6.630267,0.669689,0.008305,6.495475,20.264308,49.539981
1895,5,28,8.677608,0.348742,0,7.871215,3.279877,39.54985
1896,6,28,8.39496,0.368537,0,7.781279,4.215365,39.866039
1897,7,28,8.717984,0.343844,0,7.869461,3.009564,39.55377
1898,8,28,8.821682,0.312665,0,7.691388,1.266915,40.338901
1899,9,28,11.217062,24.906289,0.010885,10.742832,28.697712,71.276852
1900,10,28,7.677531,0.385878,0.000692,7.165885,4.126986,41.085069
1901,11,28,8.704242,0.339314,0,7.823049,2.690931,39.673055
1902,12,28,9.170047,0.343391,0,8.259171,3.63006,38.786351
1903,13,28,10.306273,0.407213,0,9.56612,10.760048,38.721786
1904,14,28,56.914202,36.079377,0.444461,22.104901,18.450844,72.678347
1905,15,28,8.113083,0.350966,0,7.386693,2.601002,40.681184
1906,16,28,12.761883,0.086608,0,5.496522,0,88.129671
1907,17,28,13.69044,0.81573,0.889234,3.872578,0,421.620619
1908,18,28,8.812795,0.344901,0,7.960689,3.214746,39.360847
1909,19,28,45.104434,26.018566,0.462337,22.104901,20.35912,72.831678
1910,20,28,14.287423,0.134075,0,8.064855,0,53.51083
1911,21,28,8.440944,0.340877,0,7.603794,2.431551,40.193833
1912,22,28,8.846636,0.343042,0,7.976616,3.136127,39.327804
1913,23,28,10.271588,0.027018,0.522554,2.817893,0,3130.041746
1914,24,28,4.815367,0.369852,0,4.500376,0.008648,56.303306
1915,25,28,8.966412,0.350006,0,8.131059,3.803177,39.049055
1916,26,28,8.669156,0.357958,0,7.939229,3.910488,39.470133
1917,27,28,8.156625,0.339756,0,7.345619,1.990599,40.902506
1918,28,28,9.124086,0.183733,0,6.17279,0,59.792533
1919,29,28,14.794048,26.057264,0.858447,10.742832,28.169276,57.464415
1920,30,28,33.282042,0.35804,0.683858,4.986197,0,271.704306
1921,31,28,8.537174,0.32089,0,7.524572,1.402201,40.678691
1922,32,28,8.362635,0.369281,0,7.758285,4.213914,39.917425
1923,33,28,7.879658,0,0.471952,2.817893,0,3353.376224
1924,34,28,8.689977,0.338242,0,7.802226,2.600966,39.726843
1925,35,28,8.877131,0.293778,0,7.538751,0.500618,41.375302
1926,36,28,8.74005,0.36657,0,8.067034,4.653555,39.327618
1927,37,28,8.860116,0.343141,0,7.989012,3.162243,39.302411
1928,38,28,19.461326,0.023246,0.000533,2.985468,0,246.178758
1929,39,28,8.582377,0.348131,0,7.781101,3.101035,39.740682
1930,40,28,6.818208,0.567193,0,7.279412,14.699356,45.735056
1931,41,28,8.686024,0.398709,0,8.225911,7.004112,39.636857
1932,42,28,8.008722,0.350414,0,7.288299,2.418485,40.94366
1933,43,28,7.40442,0.376682,0,6.93775,3.08896,41.84859
1934,44,28,0,0.405612,0,0.063204,0,3607.825546
1935,45,28,8.601008,0.354895,0,7.856324,3.588783,39.612629
1936,46,28,8.589415,0.284391,0.000221,7.168048,0.137254,43.221334
1937,47,28,8.309458,0.060103,0,2.784929,0,210.886325
1938,48,28,8.458605,0.342911,0.000013,7.63224,2.581421,40.102498
1939,49,28,8.642414,0.382324,0,8.088158,5.660293,39.516267
1940,50,28,39.913373,4.086988,0.451907,18.489769,12.17821,49.518481
1941,51,28,7.759479,0.324884,0,6.885724,0.825734,42.800779
1942,52,28,9.767508,0.141829,0,5.732809,0,71.133696
1943,53,28,6.8662,28.472206,1.358042,5.337493,48.007765,77.04601
1944,54,28,9.673386,0.300347,0,8.277844,1.423781,38.94183
1945,55,28,11.372478,82.50207,0.052176,10.742832,30.250577,71.63072
1946,56,28,9.160297,29.966232,1.315025,6.861875,37.981612,74.636352
1947,57,28,53.101375,1.541535,0.108603,22.104901,19.04343,67.930864
1948,58,28,55.855186,7.026026,0.685353,22.104901,13.517738,55.273718
1949,59,28,8.825203,0.344009,0,7.965048,3.171449,39.351609
1950,60,28,21.960162,31.187515,0.869126,14.986921,20.708421,56.613628
1951,61,28,0,0.429085,0,0.064462,0,3607.761075
1952,62,28,6.438973,0.524675,0.005122,6.261673,10.566064,44.780776
1953,63,28,31.428043,55.102305,0.675209,21.21289,25.41386,70.345947
1954,64,28,18.61626,3.598793,0.060075,14.294877,27.498416,65.833166
1955,65,28,8.087924,0.337322,0,7.267448,1.765367,41.16904
1956,66,28,53.199715,8.142032,0.247618,22.104901,18.890442,70.333941
1957,67,28,5.969361,0.34305,0,5.429323,0.101067,49.941589
1958,68,28,8.497241,0.349904,0,7.721384,3.09428,39.877741
1959,69,28,9.815289,0.163527,0,6.234924,0,62.198727
1960,0,29,7.920734,0.341081,0,7.14739,1.766193,41.47804
1961,1,29,14.854737,3.537303,0,13.567422,23.812064,67.59524
1962,2,29,32.327893,5.78113,1.203983,13.019479,3.311417,41.243891
1963,3,29,8.115253,0.389184,0.000042,7.664416,5.199501,40.307287
1964,4,29,1.685436,0.405468,0.001756,1.593899,0,139.89627
1965,5,29,8.691701,0.347086,0,7.870094,3.188758,39.548337
1966,6,29,8.996044,0.357432,0,8.212743,4.394145,38.969083
1967,7,29,8.904844,0.344157,0,8.035185,3.297731,39.210547
1968,8,29,8.734422,0.330651,0,7.779607,2.182367,39.837037
1969,9,29,60.304771,0,0.097326,5.175407,0,3112.001193
1970,10,29,8.388335,0.34857,0.000533,7.544643,2.814367,40.10409
1971,11,29,8.776372,0.340225,0,7.893329,2.850495,39.51043
1972,12,29,8.683625,0.342537,0,7.829493,2.874078,39.645847
1973,13,29,8.780323,0.587457,0,8.923809,21.236284,46.116214
1974,14,29,5.306856,15.523023,0.226002,5.4238,34.551461,76.660435
1975,15,29,8.703918,0.342534,0,7.84731,2.902476,39.605962
1976,16,29,10.751856,0.201929,0,7.601879,0.002826,47.767961
1977,17,29,10.241834,18.878234,0.655029,7.566816,35.417498,64.900809
1978,18,29,8.843997,0.346647,0,8.000282,3.381937,39.283628
1979,19,29,84.268591,23.910649,1.13007,22.104901,16.575799,74.487823
1980,20,29,9.161301,0.191569,0,6.330901,0,57.392407
1981,21,29,8.83848,0.341065,0,7.954364,2.992115,39.375313
1982,22,29,8.846694,0.343035,0,7.976619,3.135773,39.327798
1983,23,29,5.463576,4.209441,0.092378,5.126726,64.733922,102.70063
1984,24,29,5.593255,0.315252,0,4.937202,0.00032,56.879008
1985,25,29,8.603525,0.346492,0,7.787911,3.022367,39.728322
1986,26,29,8.711014,0.361319,0,8.001998,4.220138,39.383635
1987,27,29,8.35225,0.343106,0,7.542037,2.449578,40.333634
1988,28,29,8.693972,0.391393,0,8.189063,6.449407,39.533947
1989,29,29,13.12669,26.264955,0.710121,9.673498,31.873327,64.239035
1990,30,29,23.441533,1.305457,0.715964,6.662305,0,52.950707
1991,31,29,8.880428,0.3892,0,8.335055,6.63032,39.29632
1992,32,29,8.361395,0.35851,0,7.674985,3.465662,40.011679
1993,33,29,8.861544,74.952214,0.312369,9.617189,39.009643,76.43025
1994,34,29,8.852921,0.346791,0,8.009082,3.405198,39.266607
1995,35,29,8.859736,0.36271,0,8.139218,4.565632,39.156816
1996,36,29,8.821224,0.365104,0,8.124231,4.679744,39.211154
1997,37,29,8.879052,0.341819,0,7.995701,3.098814,39.288663
1998,38,29,9.297543,0.123707,0.000439,5.000317,0,84.54125
1999,39,29,8.682583,0.353667,0,7.916272,3.629198,39.483522
2000,40,29,7.74771,0.189975,0,5.344459,0,67.206558
2001,41,29,7.626677,0.463183,0,7.640556,9.595256,42.001919
2002,42,29,8.480039,0.349276,0,7.700258,3.02711,39.923448
2003,43,29,7.682332,0.329865,0,6.856914,0.957889,42.757382
2004,44,29,5.245943,0.362616,0,4.866899,0.052658,53.167668
2005,45,29,8.69914,0.343466,0,7.850076,2.957729,39.597273
2006,46,29,8.346276,0.310572,0.000165,7.24462,0.744464,41.799517
2007,47,29,7.894212,0.321246,0,6.97302,0.799753,42.575053
2008,48,29,8.38621,0.373149,0.000005,7.805799,4.529721,39.865386
2009,49,29,8.693734,0.378063,0,8.104557,5.430377,39.42266
2010,50,29,66.559353,7.766038,0.676882,22.104901,15.645549,59.446539
2011,51,29,7.787008,0.347356,0,7.071451,1.934701,41.614735
2012,52,29,0.793738,0.793697,0,0.98664,0,151.615528
2013,53,29,57.409367,67.528605,0.380656,22.104901,18.8785,75.823609
2014,54,29,9.423846,0.295899,0,8.017627,0.976169,39.735628
2015,55,29,16.43386,12.143655,0.346977,11.871692,28.977268,62.740097
2016,56,29,11.524138,72.12964,0.356908,10.742832,29.038124,68.806059
2017,57,29,29.854886,2.352081,0.185637,16.02513,16.977764,51.231119
2018,58,29,60.380657,2.548022,0.476626,22.104901,9.326117,49.981285
2019,59,29,8.825243,0.34401,0,7.965093,3.171606,39.351517
2020,60,29,36.376507,11.526365,0.268172,22.104901,18.448667,65.591286
2021,61,29,8.708224,0.59181,0,8.875489,21.352178,46.302741
2022,62,29,7.605949,0.49092,0.002124,7.428887,11.46433,42.69698
2023,63,29,1.313304,21.722466,0,3.17247,0.81761,115.27155
2024,64,29,14.433638,23.355861,2,9.170816,16.547844,47.045302
2025,65,29,8.491316,0.350652,0,7.722885,3.135399,39.876572
2026,66,29,26.04569,14.346779,0.070361,19.27959,27.000564,68.597755
2027,67,29,8.639489,0.343548,0,7.798192,2.878513,39.713264
2028,68,29,8.527126,0.361264,0,7.842362,3.9183,39.684663
2029,69,29,9.476844,0.420814,0,8.977804,10.31989,39.499192
2030,0,30,8.734855,0.403946,0,8.291906,7.506606,39.669132
2031,1,30,16.414432,14.791388,1.613227,9.310294,13.556979,42.465526
2032,2,30,5.588078,22.907007,0.42304,5.192556,34.006814,73.971008
2033,3,30,8.559776,0.38639,0,8.042602,5.817252,39.653478
2034,4,30,8.534315,0.782984,0.010031,7.918652,31.74203,55.438776
2035,5,30,8.618135,0.379421,0,8.049138,5.398701,39.531517
2036,6,30,8.087527,0.341904,0,7.300184,2.024244,41.005129
2037,7,30,8.627427,0.345113,0,7.799044,2.965065,39.706774
2038,8,30,8.877558,0.341394,0,7.991254,3.067858,39.298007
2039,9,30,40.385348,15.488336,0.226972,22.104901,18.724449,67.928868
2040,10,30,8.981455,0.340093,0.000418,7.999669,3.10018,39.12884
2041,11,30,8.935608,0.34243,0,8.049104,3.222235,39.180768
2042,12,30,8.821695,0.345224,0,7.970731,3.250236,39.340684
2043,13,30,3.515869,0.344291,0,3.23124,0,80.320951
2044,14,30,7.114593,8.679986,0.778927,4.79965,29.940799,58.721098
2045,15,30,8.846875,0.341245,0,7.963135,3.015698,39.356688
2046,16,30,7.768988,0.239142,0,5.997736,0,54.444597
2047,17,30,9.906953,0,0,0.055351,0,3608.188443
2048,18,30,8.854515,0.34021,0,7.961782,2.957241,39.360915
2049,19,30,0.052522,19.269232,0.294691,1.601489,0,3176.505666
2050,20,30,8.639335,0.292474,0,7.326619,0.333099,42.251146
2051,21,30,8.878233,0.341083,0,7.989433,3.047955,39.301885
2052,22,30,8.846699,0.343035,0,7.97662,3.135738,39.327797
2053,23,30,3.513608,4.642327,0.613713,2.817893,0.95936,64.741617
2054,24,30,6.720421,0.340402,0,6.082054,0.488531,45.909057
2055,25,30,8.680408,0.365664,0,8.009321,4.487194,39.417446
2056,26,30,8.85006,0.339579,0,7.952906,2.909188,39.38129
2057,27,30,8.78224,0.34246,0,7.915619,3.007387,39.456181
2058,28,30,9.191258,0.267897,0,7.468805,0.051518,42.893412
2059,29,30,42.082352,2.356073,0,22.104901,18.805579,72.598745
2060,30,30,22.131085,0.269627,0,15.621722,8.465465,32.803976
2061,31,30,8.65565,0.315023,0,7.572385,1.226018,40.651803
2062,32,30,8.588995,0.343043,0,7.75003,2.773752,39.82578
2063,33,30,4.617292,31.706413,0.562812,4.986197,28.436268,74.466244
2064,34,30,8.808156,0.335748,0,7.885769,2.599745,39.5455
2065,35,30,8.8695,0.336937,0,7.948937,2.760469,39.397585
2066,36,30,8.751426,0.363164,0,8.051595,4.421584,39.315195
2067,37,30,8.880946,0.341687,0,7.996362,3.092481,39.287315
2068,38,30,7.671679,0.430434,0,7.524122,7.305647,41.334065
2069,39,30,8.861564,0.349902,0,8.038618,3.636327,39.218914
2070,40,30,6.496001,0.393502,0,6.19049,2.498081,44.144416
2071,41,30,8.974606,0.411623,0,8.530088,8.58225,39.603218
2072,42,30,8.999704,0.345391,0,8.126566,3.522206,39.037492
2073,43,30,8.203816,0.340114,0,7.389718,2.072499,40.772488
2074,44,30,6.386956,0.344358,0,5.808707,0.349646,47.274783
2075,45,30,8.637825,0.341977,0,7.785041,2.772927,39.749119
2076,46,30,9.003939,0.325529,0,7.968602,2.196966,39.417214
2077,47,30,8.65498,0.373468,0,8.041972,5.019512,39.45752
2078,48,30,8.567834,0.36667,0.000002,7.918396,4.371511,39.589761
2079,49,30,8.486684,0.356716,0,7.772096,3.536366,39.797311
2080,50,30,49.635928,0,0.920253,4.986197,0,3149.116403
2081,51,30,8.299643,0.342839,0,7.493765,2.362773,40.461148
2082,52,30,3.135967,0.372066,0,2.957097,0,83.127454
2083,53,30,30.434041,14.318145,0.688726,17.862062,20.598847,57.294422
2084,54,30,9.384004,0.360696,0,8.560965,5.268917,38.472252
2085,55,30,16.380405,18.928081,0.629951,11.467332,24.876867,58.906113
2086,56,30,8.431722,0,0.209124,2.817893,0,3269.921743
2087,57,30,26.479371,41.246419,0.415204,19.135796,22.921513,65.52236
2088,58,30,38.265432,7.712176,0.569658,20.197841,16.43488,56.696978
2089,59,30,8.851684,0.342243,0,7.975076,3.08906,39.331135
2090,60,30,18.462752,16.30112,0.707231,12.461823,25.134548,56.231782
2091,61,30,8.340085,0.508456,0,8.389816,14.640101,42.890526
2092,62,30,7.897114,0.28579,0.009506,5.639975,0.007928,46.413405
2093,63,30,22.008299,40.157346,0.687388,15.912678,21.744674,61.42356
